type,identifier,identifier_type
EligibilityList::Childminder,EY388340,urn
EligibilityList::Childminder,2693776,urn
EligibilityList::Childminder,EY546974,urn
EligibilityList::Childminder,EY351351,urn
EligibilityList::Childminder,2578205,urn
EligibilityList::Childminder,EY399153,urn
EligibilityList::Childminder,311580,urn
EligibilityList::Childminder,EY438758,urn
EligibilityList::Childminder,306668,urn
EligibilityList::Childminder,EY317963,urn
EligibilityList::Childminder,EY291004,urn
EligibilityList::Childminder,255406,urn
EligibilityList::Childminder,129612,urn
EligibilityList::Childminder,EY231062,urn
EligibilityList::Childminder,EY467824,urn
EligibilityList::Childminder,EY491204,urn
EligibilityList::Childminder,EY382567,urn
EligibilityList::Childminder,EY359976,urn
EligibilityList::Childminder,2762680,urn
EligibilityList::Childminder,EY334829,urn
EligibilityList::Childminder,2590531,urn
EligibilityList::Childminder,2591696,urn
EligibilityList::Childminder,EY499652,urn
EligibilityList::Childminder,EY478188,urn
EligibilityList::Childminder,2700737,urn
EligibilityList::Childminder,161926,urn
EligibilityList::Childminder,128842,urn
EligibilityList::Childminder,EY316932,urn
EligibilityList::Childminder,2766453,urn
EligibilityList::Childminder,EY409112,urn
EligibilityList::Childminder,EY404922,urn
EligibilityList::Childminder,2606010,urn
EligibilityList::Childminder,EY451464,urn
EligibilityList::Childminder,507069,urn
EligibilityList::Childminder,320101,urn
EligibilityList::Childminder,2692513,urn
EligibilityList::Childminder,EY535890,urn
EligibilityList::Childminder,EY441932,urn
EligibilityList::Childminder,EY459617,urn
EligibilityList::Childminder,2569412,urn
EligibilityList::Childminder,EY455326,urn
EligibilityList::Childminder,2572162,urn
EligibilityList::Childminder,EY414317,urn
EligibilityList::Childminder,141604,urn
EligibilityList::Childminder,255019,urn
EligibilityList::Childminder,EY492344,urn
EligibilityList::Childminder,EY403692,urn
EligibilityList::Childminder,EY422198,urn
EligibilityList::Childminder,302326,urn
EligibilityList::Childminder,2676598,urn
EligibilityList::Childminder,EY429679,urn
EligibilityList::Childminder,2634672,urn
EligibilityList::Childminder,111776,urn
EligibilityList::Childminder,EY282084,urn
EligibilityList::Childminder,EY462767,urn
EligibilityList::Childminder,EY468695,urn
EligibilityList::Childminder,EY458281,urn
EligibilityList::Childminder,2573649,urn
EligibilityList::Childminder,EY282796,urn
EligibilityList::Childminder,EY479923,urn
EligibilityList::Childminder,2757609,urn
EligibilityList::Childminder,2574051,urn
EligibilityList::Childminder,320193,urn
EligibilityList::Childminder,2599841,urn
EligibilityList::Childminder,138102,urn
EligibilityList::Childminder,EY495990,urn
EligibilityList::Childminder,EY311222,urn
EligibilityList::Childminder,EY462643,urn
EligibilityList::Childminder,EY492702,urn
EligibilityList::Childminder,2671056,urn
EligibilityList::Childminder,EY501847,urn
EligibilityList::Childminder,2588261,urn
EligibilityList::Childminder,EY229800,urn
EligibilityList::Childminder,205902,urn
EligibilityList::Childminder,EY219226,urn
EligibilityList::Childminder,2595408,urn
EligibilityList::Childminder,2758431,urn
EligibilityList::Childminder,EY421554,urn
EligibilityList::Childminder,EY342181,urn
EligibilityList::Childminder,EY253766,urn
EligibilityList::Childminder,136999,urn
EligibilityList::Childminder,EY425696,urn
EligibilityList::Childminder,EY444398,urn
EligibilityList::Childminder,EY229845,urn
EligibilityList::Childminder,EY541328,urn
EligibilityList::Childminder,310614,urn
EligibilityList::Childminder,2522453,urn
EligibilityList::Childminder,160512,urn
EligibilityList::Childminder,EY486375,urn
EligibilityList::Childminder,EY380943,urn
EligibilityList::Childminder,EY492357,urn
EligibilityList::Childminder,EY491573,urn
EligibilityList::Childminder,2627047,urn
EligibilityList::Childminder,2683767,urn
EligibilityList::Childminder,EY487582,urn
EligibilityList::Childminder,EY349731,urn
EligibilityList::Childminder,2603120,urn
EligibilityList::Childminder,EY497679,urn
EligibilityList::Childminder,129467,urn
EligibilityList::Childminder,2636495,urn
EligibilityList::Childminder,2705532,urn
EligibilityList::Childminder,EY413582,urn
EligibilityList::Childminder,EY436289,urn
EligibilityList::Childminder,510358,urn
EligibilityList::Childminder,EY365602,urn
EligibilityList::Childminder,2705528,urn
EligibilityList::Childminder,EY416680,urn
EligibilityList::Childminder,EY539675,urn
EligibilityList::Childminder,EY357695,urn
EligibilityList::Childminder,EY471762,urn
EligibilityList::Childminder,2639266,urn
EligibilityList::Childminder,2758420,urn
EligibilityList::Childminder,2756811,urn
EligibilityList::Childminder,155806,urn
EligibilityList::Childminder,111901,urn
EligibilityList::Childminder,104014,urn
EligibilityList::Childminder,203257,urn
EligibilityList::Childminder,EY382186,urn
EligibilityList::Childminder,EY442884,urn
EligibilityList::Childminder,EY427147,urn
EligibilityList::Childminder,2607542,urn
EligibilityList::Childminder,2598115,urn
EligibilityList::Childminder,EY482357,urn
EligibilityList::Childminder,133929,urn
EligibilityList::Childminder,EY401415,urn
EligibilityList::Childminder,2629963,urn
EligibilityList::Childminder,EY423487,urn
EligibilityList::Childminder,2624777,urn
EligibilityList::Childminder,EY460019,urn
EligibilityList::Childminder,225189,urn
EligibilityList::Childminder,EY549564,urn
EligibilityList::Childminder,EY500954,urn
EligibilityList::Childminder,118964,urn
EligibilityList::Childminder,133304,urn
EligibilityList::Childminder,EY457904,urn
EligibilityList::Childminder,EY394400,urn
EligibilityList::Childminder,114816,urn
EligibilityList::Childminder,EY217586,urn
EligibilityList::Childminder,2645162,urn
EligibilityList::Childminder,EY312617,urn
EligibilityList::Childminder,EY471634,urn
EligibilityList::Childminder,EY499023,urn
EligibilityList::Childminder,EY337249,urn
EligibilityList::Childminder,2756919,urn
EligibilityList::Childminder,2654293,urn
EligibilityList::Childminder,EY265994,urn
EligibilityList::Childminder,EY442537,urn
EligibilityList::Childminder,220863,urn
EligibilityList::Childminder,2614133,urn
EligibilityList::Childminder,EY484271,urn
EligibilityList::Childminder,EY317778,urn
EligibilityList::Childminder,EY437498,urn
EligibilityList::Childminder,EY357861,urn
EligibilityList::Childminder,EY470333,urn
EligibilityList::Childminder,EY292089,urn
EligibilityList::Childminder,EY498614,urn
EligibilityList::Childminder,EY486422,urn
EligibilityList::Childminder,EY320012,urn
EligibilityList::Childminder,EY386885,urn
EligibilityList::Childminder,2621677,urn
EligibilityList::Childminder,EY346756,urn
EligibilityList::Childminder,EY540957,urn
EligibilityList::Childminder,EY447184,urn
EligibilityList::Childminder,EY259697,urn
EligibilityList::Childminder,307883,urn
EligibilityList::Childminder,EY337960,urn
EligibilityList::Childminder,EY347800,urn
EligibilityList::Childminder,EY472854,urn
EligibilityList::Childminder,EY487035,urn
EligibilityList::Childminder,2780671,urn
EligibilityList::Childminder,2704157,urn
EligibilityList::Childminder,EY384955,urn
EligibilityList::Childminder,EY337805,urn
EligibilityList::Childminder,301621,urn
EligibilityList::Childminder,EY487689,urn
EligibilityList::Childminder,EY467979,urn
EligibilityList::Childminder,150024,urn
EligibilityList::Childminder,EY331301,urn
EligibilityList::Childminder,EY449713,urn
EligibilityList::Childminder,2581766,urn
EligibilityList::Childminder,EY315198,urn
EligibilityList::Childminder,EY492224,urn
EligibilityList::Childminder,2665704,urn
EligibilityList::Childminder,EY482377,urn
EligibilityList::Childminder,EY480080,urn
EligibilityList::Childminder,EY496176,urn
EligibilityList::Childminder,EY536249,urn
EligibilityList::Childminder,EY321110,urn
EligibilityList::Childminder,EY442412,urn
EligibilityList::Childminder,2671840,urn
EligibilityList::Childminder,EY471034,urn
EligibilityList::Childminder,2610444,urn
EligibilityList::Childminder,EY393293,urn
EligibilityList::Childminder,2620380,urn
EligibilityList::Childminder,209183,urn
EligibilityList::Childminder,EY463312,urn
EligibilityList::Childminder,EY393083,urn
EligibilityList::Childminder,120826,urn
EligibilityList::Childminder,142180,urn
EligibilityList::Childminder,EY389612,urn
EligibilityList::Childminder,EY546099,urn
EligibilityList::Childminder,EY485741,urn
EligibilityList::Childminder,2575490,urn
EligibilityList::Childminder,EY343590,urn
EligibilityList::Childminder,EY441468,urn
EligibilityList::Childminder,EY292215,urn
EligibilityList::Childminder,EY468556,urn
EligibilityList::Childminder,EY469377,urn
EligibilityList::Childminder,EY301757,urn
EligibilityList::Childminder,321673,urn
EligibilityList::Childminder,EY450173,urn
EligibilityList::Childminder,EY431790,urn
EligibilityList::Childminder,EY362640,urn
EligibilityList::Childminder,2689738,urn
EligibilityList::Childminder,2585328,urn
EligibilityList::Childminder,EY342385,urn
EligibilityList::Childminder,2631969,urn
EligibilityList::Childminder,EY446631,urn
EligibilityList::Childminder,110958,urn
EligibilityList::Childminder,221503,urn
EligibilityList::Childminder,EY251235,urn
EligibilityList::Childminder,2757057,urn
EligibilityList::Childminder,2681597,urn
EligibilityList::Childminder,EY222056,urn
EligibilityList::Childminder,EY230769,urn
EligibilityList::Childminder,EY303118,urn
EligibilityList::Childminder,2754549,urn
EligibilityList::Childminder,2584593,urn
EligibilityList::Childminder,EY479474,urn
EligibilityList::Childminder,2620012,urn
EligibilityList::Childminder,153621,urn
EligibilityList::Childminder,EY137267,urn
EligibilityList::Childminder,EY432030,urn
EligibilityList::Childminder,EY473043,urn
EligibilityList::Childminder,2639037,urn
EligibilityList::Childminder,210207,urn
EligibilityList::Childminder,EY438788,urn
EligibilityList::Childminder,EY306017,urn
EligibilityList::Childminder,EY369816,urn
EligibilityList::Childminder,2757916,urn
EligibilityList::Childminder,101349,urn
EligibilityList::Childminder,EY543149,urn
EligibilityList::Childminder,EY270455,urn
EligibilityList::Childminder,EY477402,urn
EligibilityList::Childminder,102363,urn
EligibilityList::Childminder,EY280354,urn
EligibilityList::Childminder,2540135,urn
EligibilityList::Childminder,EY319073,urn
EligibilityList::Childminder,2594720,urn
EligibilityList::Childminder,EY401403,urn
EligibilityList::Childminder,EY493223,urn
EligibilityList::Childminder,208780,urn
EligibilityList::Childminder,104940,urn
EligibilityList::Childminder,2627682,urn
EligibilityList::Childminder,2615991,urn
EligibilityList::Childminder,147751,urn
EligibilityList::Childminder,2589615,urn
EligibilityList::Childminder,EY224615,urn
EligibilityList::Childminder,2637148,urn
EligibilityList::Childminder,2628876,urn
EligibilityList::Childminder,EY491106,urn
EligibilityList::Childminder,EY487187,urn
EligibilityList::Childminder,208637,urn
EligibilityList::Childminder,2756434,urn
EligibilityList::Childminder,EY396034,urn
EligibilityList::Childminder,EY313067,urn
EligibilityList::Childminder,2657982,urn
EligibilityList::Childminder,EY382115,urn
EligibilityList::Childminder,EY438459,urn
EligibilityList::Childminder,2611457,urn
EligibilityList::Childminder,140220,urn
EligibilityList::Childminder,2698833,urn
EligibilityList::Childminder,114612,urn
EligibilityList::Childminder,155445,urn
EligibilityList::Childminder,EY466605,urn
EligibilityList::Childminder,2687449,urn
EligibilityList::Childminder,EY248927,urn
EligibilityList::Childminder,EY295651,urn
EligibilityList::Childminder,EY411373,urn
EligibilityList::Childminder,EY543586,urn
EligibilityList::Childminder,2747055,urn
EligibilityList::Childminder,2632943,urn
EligibilityList::Childminder,257067,urn
EligibilityList::Childminder,EY541646,urn
EligibilityList::Childminder,EY400348,urn
EligibilityList::Childminder,EY426321,urn
EligibilityList::Childminder,EY481821,urn
EligibilityList::Childminder,EY457656,urn
EligibilityList::Childminder,101263,urn
EligibilityList::Childminder,EY297263,urn
EligibilityList::Childminder,137558,urn
EligibilityList::Childminder,EY446316,urn
EligibilityList::Childminder,EY421848,urn
EligibilityList::Childminder,EY498832,urn
EligibilityList::Childminder,EY374423,urn
EligibilityList::Childminder,EY431848,urn
EligibilityList::Childminder,EY479882,urn
EligibilityList::Childminder,EY540289,urn
EligibilityList::Childminder,317713,urn
EligibilityList::Childminder,EY464425,urn
EligibilityList::Childminder,EY498469,urn
EligibilityList::Childminder,EY493256,urn
EligibilityList::Childminder,2626295,urn
EligibilityList::Childminder,EY485453,urn
EligibilityList::Childminder,EY431044,urn
EligibilityList::Childminder,260703,urn
EligibilityList::Childminder,EY475259,urn
EligibilityList::Childminder,124764,urn
EligibilityList::Childminder,2700170,urn
EligibilityList::Childminder,EY541196,urn
EligibilityList::Childminder,EY379633,urn
EligibilityList::Childminder,EY277166,urn
EligibilityList::Childminder,2691879,urn
EligibilityList::Childminder,2583609,urn
EligibilityList::Childminder,228403,urn
EligibilityList::Childminder,EY544045,urn
EligibilityList::Childminder,EY407618,urn
EligibilityList::Childminder,EY475570,urn
EligibilityList::Childminder,EY253047,urn
EligibilityList::Childminder,2758713,urn
EligibilityList::Childminder,EY342795,urn
EligibilityList::Childminder,EY331806,urn
EligibilityList::Childminder,EY547782,urn
EligibilityList::Childminder,123478,urn
EligibilityList::Childminder,EY496864,urn
EligibilityList::Childminder,2756929,urn
EligibilityList::Childminder,2678610,urn
EligibilityList::Childminder,EY427249,urn
EligibilityList::Childminder,2759345,urn
EligibilityList::Childminder,EY546655,urn
EligibilityList::Childminder,EY563126,urn
EligibilityList::Childminder,2691533,urn
EligibilityList::Childminder,256675,urn
EligibilityList::Childminder,EY378689,urn
EligibilityList::Childminder,EY267093,urn
EligibilityList::Childminder,EY483113,urn
EligibilityList::Childminder,2634194,urn
EligibilityList::Childminder,EY290221,urn
EligibilityList::Childminder,EY491579,urn
EligibilityList::Childminder,EY451494,urn
EligibilityList::Childminder,EY476510,urn
EligibilityList::Childminder,EY463714,urn
EligibilityList::Childminder,2665665,urn
EligibilityList::Childminder,2663607,urn
EligibilityList::Childminder,131150,urn
EligibilityList::Childminder,EY473792,urn
EligibilityList::Childminder,EY457233,urn
EligibilityList::Childminder,2613796,urn
EligibilityList::Childminder,EY484513,urn
EligibilityList::Childminder,EY483782,urn
EligibilityList::Childminder,2756881,urn
EligibilityList::Childminder,EY363818,urn
EligibilityList::Childminder,EY371528,urn
EligibilityList::Childminder,2652094,urn
EligibilityList::Childminder,EY496231,urn
EligibilityList::Childminder,128882,urn
EligibilityList::Childminder,EY424626,urn
EligibilityList::Childminder,EY546612,urn
EligibilityList::Childminder,207395,urn
EligibilityList::Childminder,EY434446,urn
EligibilityList::Childminder,EY500814,urn
EligibilityList::Childminder,117364,urn
EligibilityList::Childminder,208303,urn
EligibilityList::Childminder,EY288667,urn
EligibilityList::Childminder,2648772,urn
EligibilityList::Childminder,EY467303,urn
EligibilityList::Childminder,EY500457,urn
EligibilityList::Childminder,152609,urn
